state_code,State,District,City,Category,Sub-category,Micro-category,Product,Month
4,Bihar,Patna,Patna,Vegetables,All season,Potato,Kufri Sinduri Potato,
4,Bihar,Patna,Patna,Grocery,Household items,Rice,Pusa Rice,
4,Bihar,Patna,Patna,Grocery,Beverages,Tea,Tea,
4,Bihar,Patna,Patna,Grocery,Household items,Wheat,Wheat,
4,Bihar,Darbhanga,Darbhanga,Flowers,Orange flowers,Marigold,French Marigold,
4,Bihar,Darbhanga,Darbhanga,Dairy products,Dairy products,Butter,Butter,
4,Bihar,Darbhanga,Darbhanga,Vegetables,Seasonal,Cruciferous vegetables,Cabbage,
4,Bihar,Darbhanga,Darbhanga,Fish,Seawater,Catfish,Catfish,
4,Bihar,Darbhanga,Darbhanga,Meat,White Meat,Chicken,Chicken,
4,Bihar,Darbhanga,Darbhanga,Bakery,Bakery products,Cookies,Cookies,
4,Bihar,Darbhanga,Darbhanga,Bakery,Bakery products,Bread,Bread,
4,Bihar,Darbhanga,Darbhanga,Dairy products,Dairy products,Lassi,Lassi,
4,Bihar,Darbhanga,Darbhanga,Grocery,Household items,Dal,Urad Dal,
4,Bihar,Darbhanga,Darbhanga,Fruits,All season,Guava,Sardar Guava,
4,Bihar,Darbhanga,Darbhanga,Fruits,Seasonal,Litchi,Shahi Litchi,
4,Bihar,Darbhanga,Darbhanga,Meat,Red Meat,Mutton,Mutton,
4,Bihar,Darbhanga,Darbhanga,Vegetables,All season,Onion,Pusa Red Onion,
4,Bihar,Darbhanga,Darbhanga,Dairy products,Dairy products,Paneer,Paneer,
4,Bihar,Darbhanga,Darbhanga,Vegetables,All season,Potato,Kufri Sinduri Potato,
4,Bihar,Darbhanga,Darbhanga,Fruits,Seasonal,Sugarcane,Sugarcane,
4,Bihar,Darbhanga,Darbhanga,Grocery,Beverages,Tea,Tea,
4,Bihar,Darbhanga,Darbhanga,Grocery,Household items,Wheat,Wheat,
4,Bihar,Darbhanga,Darbhanga,Vegetables,All season,Brinjal,Swarna Shobha Brinjal,
5,Chhattisgarh,Morena,Bhilai,Fruits,All season,Apple,Kashmiri Apple,
5,Chhattisgarh,Morena,Bhilai,Fruits,All season,Banana,Cheeni Champa Banana,
5,Chhattisgarh,Morena,Bhilai,Bakery,Bakery products,Bread,Bread,
5,Chhattisgarh,Morena,Bhilai,Dairy products,Dairy products,Butter,Butter,
5,Chhattisgarh,Morena,Bhilai,Vegetables,Seasonal,Cruciferous vegetables,Cabbage,
5,Chhattisgarh,Morena,Bhilai,Flowers,Pink flowers,Carnation,Carnation,
5,Chhattisgarh,Morena,Bhilai,Meat,White Meat,Chicken,Chicken,
5,Chhattisgarh,Morena,Bhilai,Bakery,Bakery products,Cookies,Cookies,
5,Chhattisgarh,Morena,Bhilai,Grocery,Household items,Dal,Moong Dal,
5,Chhattisgarh,Morena,Bhilai,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt,
5,Chhattisgarh,Morena,Bhilai,Dairy products,Dairy products,Ghee,Pure Ghee,
5,Chhattisgarh,Morena,Bhilai,Vegetables,Seasonal,Okra,Lady finger,
5,Chhattisgarh,Morena,Bhilai,Fruits,Citrus Fruits,Lemon,Italian Lemon,
5,Chhattisgarh,Morena,Bhilai,Fish,Freshwater,Carp,Mrigal Carp,
5,Chhattisgarh,Morena,Bhilai,Meat,Red Meat,Mutton,Mutton,
5,Chhattisgarh,Morena,Bhilai,Vegetables,All season,Onion,Pusa Red Onion,
5,Chhattisgarh,Morena,Bhilai,Fish,Freshwater,Rohu,Rohu,
5,Chhattisgarh,Morena,Bhilai,Grocery,Beverages,Tea,Tea,
5,Chhattisgarh,Morena,Bhilai,Grocery,Household items,Wheat,Wheat,
5,Chhattisgarh,Bilaspur,Bilaspur,Flowers,Yellow flowers,Marigold,African Marigold,
5,Chhattisgarh,Bilaspur,Bilaspur,Vegetables,All season,Brinjal,Pusa Purple Brinjal,
5,Chhattisgarh,Bilaspur,Bilaspur,Vegetables,Seasonal,Cruciferous vegetables,Cabbage,
5,Chhattisgarh,Bilaspur,Bilaspur,Bakery,Bakery products,Cakes,Cakes,
5,Chhattisgarh,Bilaspur,Bilaspur,Fish,Freshwater,Catla,Catla,
5,Chhattisgarh,Bilaspur,Bilaspur,Grocery,Beverages,Coffee,Coffee,
5,Chhattisgarh,Bilaspur,Bilaspur,Bakery,Bakery products,Cookies,Cookies,
5,Chhattisgarh,Bilaspur,Bilaspur,Dairy products,Dairy products,Ghee,Pure Ghee,
5,Chhattisgarh,Bilaspur,Bilaspur,Dairy products,Dairy products,Milk,Liquid milk,
5,Chhattisgarh,Bilaspur,Bilaspur,Fruits,Seasonal,Litchi,Shahi Litchi,
5,Chhattisgarh,Bilaspur,Bilaspur,Fruits,Seasonal,Mango,Kesar Mango,
5,Chhattisgarh,Bilaspur,Bilaspur,Fish,Freshwater,Carp,Mrigal Carp,
5,Chhattisgarh,Bilaspur,Bilaspur,Dairy products,Dairy products,Paneer,Paneer,
5,Chhattisgarh,Bilaspur,Bilaspur,Fruits,Seasonal,Papaya,Washington Papaya,
5,Chhattisgarh,Bilaspur,Bilaspur,Meat,Red Meat,Pork,Pork,
5,Chhattisgarh,Bilaspur,Bilaspur,Vegetables,All season,Potato,Kufri Jyoti Potato,
5,Chhattisgarh,Bilaspur,Bilaspur,Grocery,Household items,Rice,Lal Dhan Rice,
5,Chhattisgarh,Bilaspur,Bilaspur,Grocery,Household items,Wheat,Wheat,
5,Chhattisgarh,Surguja,Ambikapur,Flowers,Orange flowers,Marigold,French Marigold,
5,Chhattisgarh,Surguja,Ambikapur,Vegetables,All season,Brinjal,Pusa Purple Brinjal,
5,Chhattisgarh,Surguja,Ambikapur,Vegetables,Seasonal,Cruciferous vegetables,Cauliflower,
5,Chhattisgarh,Surguja,Ambikapur,Bakery,Bakery products,Bread,Bread,
5,Chhattisgarh,Surguja,Ambikapur,Fish,Freshwater,Catla,Catla,
5,Chhattisgarh,Surguja,Ambikapur,Grocery,Beverages,Coffee,Coffee,
5,Chhattisgarh,Surguja,Ambikapur,Bakery,Bakery products,Cookies,Cookies,
5,Chhattisgarh,Surguja,Ambikapur,Dairy products,Dairy products,Cheese,Cheese,
5,Chhattisgarh,Surguja,Ambikapur,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
5,Chhattisgarh,Surguja,Ambikapur,Fruits,Seasonal,Litchi,Shahi Litchi,
5,Chhattisgarh,Surguja,Ambikapur,Fruits,Seasonal,Mango,Kesar Mango,
5,Chhattisgarh,Surguja,Ambikapur,Fish,Freshwater,Carp,Grass Carp,
5,Chhattisgarh,Surguja,Ambikapur,Dairy products,Dairy products,Paneer,Paneer,
5,Chhattisgarh,Surguja,Ambikapur,Fruits,Seasonal,Papaya,Washington Papaya,
5,Chhattisgarh,Surguja,Ambikapur,Meat,Red Meat,Mutton,Mutton,
5,Chhattisgarh,Surguja,Ambikapur,Vegetables,All season,Potato,Kufri Jyoti Potato,
5,Chhattisgarh,Surguja,Ambikapur,Grocery,Household items,Rice,Lal Dhan Rice,
5,Chhattisgarh,Korba,Korba,Grocery,Household items,Wheat,Wheat,
5,Chhattisgarh,Korba,Korba,Bakery,Bakery products,Bread,Bread,
5,Chhattisgarh,Korba,Korba,Dairy products,Dairy products,Butter,Butter,
5,Chhattisgarh,Korba,Korba,Grocery,Beverages,Coffee,Coffee,
5,Chhattisgarh,Korba,Korba,Fish,Freshwater,Carp,Common Carp,
5,Chhattisgarh,Korba,Korba,Bakery,Bakery products,Cup-cakes,Cup-cakes,
5,Chhattisgarh,Korba,Korba,Grocery,Household items,Dal,Chana Dal,
5,Chhattisgarh,Korba,Korba,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
5,Chhattisgarh,Korba,Korba,Vegetables,Seasonal,Okra,Lady finger,
5,Chhattisgarh,Korba,Korba,Fruits,Citrus Fruits,Lemon,Italian Lemon,
5,Chhattisgarh,Korba,Korba,Fruits,Seasonal,Mango,Kesar Mango,
5,Chhattisgarh,Korba,Korba,Dairy products,Dairy products,Paneer,Paneer,
5,Chhattisgarh,Korba,Korba,Fruits,Seasonal,Papaya,Honeydew Papaya,
5,Chhattisgarh,Korba,Korba,Meat,Red Meat,Pork,Pork,
5,Chhattisgarh,Korba,Korba,Vegetables,All season,Potato,Kufri Pakhraj Potato,
5,Chhattisgarh,Korba,Korba,Flowers,Red flowers,Rose,Red Rose,
5,Chhattisgarh,Korba,Korba,Grocery,Household items,Wheat,Wheat,
5,Chhattisgarh,Raipur,Raipur,Flowers,Yellow flowers,Marigold,African Marigold,
5,Chhattisgarh,Raipur,Raipur,Fruits,All season,Banana,Cavendish Banana,
5,Chhattisgarh,Raipur,Raipur,Vegetables,All season,Brinjal,Pusa Anmol Brinjal,
5,Chhattisgarh,Raipur,Raipur,Bakery,Bakery products,Brownie,Brownie,
5,Chhattisgarh,Raipur,Raipur,Fish,Freshwater,Catla,Catla,
5,Chhattisgarh,Raipur,Raipur,Vegetables,Seasonal,Cruciferous vegetables,Cauliflower,
5,Chhattisgarh,Raipur,Raipur,Grocery,Beverages,Coffee,Coffee,
5,Chhattisgarh,Raipur,Raipur,Bakery,Bakery products,Cookies,Cookies,
5,Chhattisgarh,Raipur,Raipur,Dairy products,Dairy products,Curd,Dahi,
5,Chhattisgarh,Raipur,Raipur,Fruits,Citrus Fruits,Lemon,Sweet Lemon,
5,Chhattisgarh,Raipur,Raipur,Dairy products,Dairy products,Milk,Liquid milk,
5,Chhattisgarh,Raipur,Raipur,Fruits,Seasonal,Mango,Alphonso Mango,
5,Chhattisgarh,Raipur,Raipur,Fish,Freshwater,Carp,Mrigal Carp,
5,Chhattisgarh,Raipur,Raipur,Meat,Red Meat,Mutton,Mutton,
5,Chhattisgarh,Raipur,Raipur,Dairy products,Dairy products,Paneer,Paneer,
5,Chhattisgarh,Raipur,Raipur,Meat,Red Meat,Pork,Pork,
5,Chhattisgarh,Raipur,Raipur,Vegetables,All season,Potato,Kufri Pakhraj Potato,
5,Chhattisgarh,Raipur,Raipur,Grocery,Household items,Rice,Lal Dhan Rice,
5,Chhattisgarh,Raipur,Raipur,Fish,Freshwater,Rohu,Rohu,
5,Chhattisgarh,Raipur,Raipur,Flowers,White flowers,Rose,Tuberose,
5,Chhattisgarh,Raipur,Raipur,Grocery,Household items,Wheat,Wheat,
6,Delhi,South West Delhi,Delhi Cantonment ,Fruits,All season,Apple,Indian crab Apple,
6,Delhi,South West Delhi,Delhi Cantonment ,Bakery,Bakery products,Bread,Bread,
6,Delhi,South West Delhi,Delhi Cantonment ,Meat,Red Meat,Buffalo,Buffalo,
6,Delhi,South West Delhi,Delhi Cantonment ,Dairy products,Dairy products,Butter,Butter,
6,Delhi,South West Delhi,Delhi Cantonment ,Meat,White Meat,Chicken,Chicken,
6,Delhi,South West Delhi,Delhi Cantonment ,Vegetables,All season,Chillies,Red Chilli,
6,Delhi,South West Delhi,Delhi Cantonment ,Bakery,Bakery products,Cookies,Cookies,
6,Delhi,South West Delhi,Delhi Cantonment ,Vegetables,All season,Cucumber,Straight Eight Cucumber,
6,Delhi,South West Delhi,Delhi Cantonment ,Dairy products,Dairy products,Ghee,Pure Ghee,
6,Delhi,South West Delhi,Delhi Cantonment ,Fruits,All season,Guava,Allahabad Safeda Guava,
6,Delhi,South West Delhi,Delhi Cantonment ,Dairy products,Dairy products,Paneer,Paneer,
6,Delhi,South West Delhi,Delhi Cantonment ,Fruits,Seasonal,Pear,Bartlett Pear,
6,Delhi,South West Delhi,Delhi Cantonment ,Flowers,Red flowers,Rose,Red Rose,
6,Delhi,South West Delhi,Delhi Cantonment ,Grocery,Household items,Rice,Basmati Rice,
6,Delhi,South West Delhi,Delhi Cantonment ,Fish,Freshwater,Rohu,Rohu,
6,Delhi,South West Delhi,Delhi Cantonment ,Grocery,Beverages,Tea,Tea,
6,Delhi,South West Delhi,Delhi Cantonment ,Vegetables,Seasonal,Tomato,Pusa Ruby Tomato,
6,Delhi,South West Delhi,Delhi Cantonment ,Fish,Seawater,Tuna,Tuna,
6,Delhi,South West Delhi,Delhi Cantonment ,Grocery,Household items,Wheat,Wheat,
6,Delhi,South Delhi,Mehrauli,Flowers,Purple flowers,Alfafa,Alfafa,
6,Delhi,South Delhi,Mehrauli,Fruits,All season,Apple,Ben Davis Apple,
6,Delhi,South Delhi,Mehrauli,Bakery,Bakery products,Cakes,Cakes,
6,Delhi,South Delhi,Mehrauli,Meat,White Meat,Chicken,Chicken,
6,Delhi,South Delhi,Mehrauli,Vegetables,All season,Chillies,Bell pepper,
6,Delhi,South Delhi,Mehrauli,Bakery,Bakery products,Cup-cakes,Cup-cakes,
6,Delhi,South Delhi,Mehrauli,Grocery,Household items,Dal,Arhar Dal,
6,Delhi,South Delhi,Mehrauli,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt,
6,Delhi,South Delhi,Mehrauli,Dairy products,Dairy products,Milk,Liquid milk,
6,Delhi,South Delhi,Mehrauli,Meat,Red Meat,Mutton,Mutton,
6,Delhi,South Delhi,Mehrauli,Dairy products,Dairy products,Paneer,Paneer,
6,Delhi,South Delhi,Mehrauli,Fruits,Seasonal,Pomegranate,Pomegranate,
6,Delhi,South Delhi,Mehrauli,Vegetables,All season,Potato,Kufri Sinduri Potato,
6,Delhi,South Delhi,Mehrauli,Grocery,Household items,Rice,Pusa Rice,
6,Delhi,South Delhi,Mehrauli,Fish,Seawater,Salmon,Indian Salmon,
6,Delhi,South Delhi,Mehrauli,Grocery,Beverages,Tea,Tea,
6,Delhi,South Delhi,Mehrauli,Vegetables,Seasonal,Tomato,Rosada Tomato,
6,Delhi,South Delhi,Mehrauli,Fish,Seawater,Tuna,Tuna,
6,Delhi,South Delhi,Mehrauli,Fruits,Melons,Watermelon,Watermelon,
6,Delhi,New Delhi,New Delhi,Flowers,Purple flowers,Alfafa,Alfafa,
6,Delhi,New Delhi,New Delhi,Fruits,All season,Apple,Kashmiri Apple,
6,Delhi,New Delhi,New Delhi,Vegetables,All season,Brinjal,Pusa Purple Brinjal,
6,Delhi,New Delhi,New Delhi,Fish,Freshwater,Catla,Catla,
6,Delhi,New Delhi,New Delhi,Meat,White Meat,Chicken,Chicken,
6,Delhi,New Delhi,New Delhi,Bakery,Bakery products,Cookies,Cookies,
6,Delhi,New Delhi,New Delhi,Vegetables,All season,Cucumber,Long Green Cucumber,
6,Delhi,New Delhi,New Delhi,Bakery,Bakery products,Cup-cakes,Cup-cakes,
6,Delhi,New Delhi,New Delhi,Grocery,Household items,Dal,Urad Dal,
6,Delhi,New Delhi,New Delhi,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
6,Delhi,New Delhi,New Delhi,Dairy products,Dairy products,Milk,Liquid milk,
6,Delhi,New Delhi,New Delhi,Fruits,Seasonal,Mango,Alphonso Mango,
6,Delhi,New Delhi,New Delhi,Dairy products,Dairy products,Paneer,Paneer,
6,Delhi,New Delhi,New Delhi,Fruits,Seasonal,Pear,Asian Pear,
6,Delhi,New Delhi,New Delhi,Fish,Seawater,Pomfret,Pomfret,
6,Delhi,New Delhi,New Delhi,Meat,Red Meat,Pork,Pork,
6,Delhi,New Delhi,New Delhi,Flowers,Red flowers,Rose,Red Rose,
6,Delhi,New Delhi,New Delhi,Grocery,Beverages,Tea,Tea,
6,Delhi,New Delhi,New Delhi,Vegetables,Seasonal,Tomato,Pusa Ruby Tomato,
6,Delhi,New Delhi,New Delhi,Grocery,Household items,Wheat,Wheat,
6,Delhi,North East Delhi,Karawal Nagar,Flowers,Purple flowers,Alfafa,Alfafa,
6,Delhi,North East Delhi,Karawal Nagar,Fruits,All season,Apple,Sunehari Apple,
6,Delhi,North East Delhi,Karawal Nagar,Vegetables,Seasonal,Beans,French Beans,
6,Delhi,North East Delhi,Karawal Nagar,Bakery,Bakery products,Bread,Bread,
6,Delhi,North East Delhi,Karawal Nagar,Dairy products,Dairy products,Butter,Butter,
6,Delhi,North East Delhi,Karawal Nagar,Meat,White Meat,Chicken,Chicken,
6,Delhi,North East Delhi,Karawal Nagar,Vegetables,All season,Chillies,Bhut Jolokia,
6,Delhi,North East Delhi,Karawal Nagar,Grocery,Beverages,Coffee,Coffee,
6,Delhi,North East Delhi,Karawal Nagar,Bakery,Bakery products,Cookies,Cookies,
6,Delhi,North East Delhi,Karawal Nagar,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
6,Delhi,North East Delhi,Karawal Nagar,Fruits,Seasonal,Litchi,Shahi Litchi,
6,Delhi,North East Delhi,Karawal Nagar,Meat,Red Meat,Mutton,Mutton,
6,Delhi,North East Delhi,Karawal Nagar,Dairy products,Dairy products,Paneer,Paneer,
6,Delhi,North East Delhi,Karawal Nagar,Fish,Freshwater,Rohu,Rohu,
6,Delhi,North East Delhi,Karawal Nagar,Fish,Seawater,Salmon,Indian Salmon,
6,Delhi,North East Delhi,Karawal Nagar,Grocery,Beverages,Tea,Tea,
6,Delhi,North East Delhi,Karawal Nagar,Vegetables,Seasonal,Tomato,Rosada Tomato,
6,Delhi,North East Delhi,Karawal Nagar,Fruits,Melons,Watermelon,Watermelon,
6,Delhi,North East Delhi,Karawal Nagar,Grocery,Household items,Wheat,Wheat,
6,Delhi,South West Delhi,Vasant Kunj,Fruits,All season,Apple,Indian crab Apple,
6,Delhi,South West Delhi,Vasant Kunj,Vegetables,All season,Brinjal,Aruna Brinjal,
6,Delhi,South West Delhi,Vasant Kunj,Bakery,Bakery products,Brownie,Brownie,
6,Delhi,South West Delhi,Vasant Kunj,Bakery,Bakery products,Cakes,Cakes,
6,Delhi,South West Delhi,Vasant Kunj,Dairy products,Dairy products,Cheese,Cheese,
6,Delhi,South West Delhi,Vasant Kunj,Meat,White Meat,Chicken,Chicken,
6,Delhi,South West Delhi,Vasant Kunj,Grocery,Beverages,Coffee,Coffee,
6,Delhi,South West Delhi,Vasant Kunj,Dairy products,Dairy products,Curd,Dahi,
6,Delhi,South West Delhi,Vasant Kunj,Fruits,All season,Guava,Lalit Guava,
6,Delhi,South West Delhi,Vasant Kunj,Fruits,Seasonal,Litchi,China Litchi,
6,Delhi,South West Delhi,Vasant Kunj,Meat,Red Meat,Mutton,Mutton,
6,Delhi,South West Delhi,Vasant Kunj,Dairy products,Dairy products,Paneer,Paneer,
6,Delhi,South West Delhi,Vasant Kunj,Fish,Seawater,Pomfret,Pomfret,
6,Delhi,South West Delhi,Vasant Kunj,Vegetables,Melons,Pumpkin,Pumpkin,
6,Delhi,South West Delhi,Vasant Kunj,Fish,Seawater,Salmon,Indian Salmon,
6,Delhi,South West Delhi,Vasant Kunj,Flowers,Yellow flowers,Sunflower,Sunflower,
6,Delhi,South West Delhi,Vasant Kunj,Grocery,Beverages,Tea,Tea,
6,Delhi,South West Delhi,Vasant Kunj,Vegetables,Seasonal,Tomato,Rosada Tomato,
6,Delhi,South West Delhi,Vasant Kunj,Grocery,Household items,Wheat,Wheat,
7,Goa,South Goa,Margao,Fruits,All season,Banana,Sugandhi Banana,
7,Goa,South Goa,Margao,Vegetables,Seasonal,Beans,French Beans,
7,Goa,South Goa,Margao,Meat,Red Meat,Beef,Beef,
7,Goa,South Goa,Margao,Vegetables,All season,Brinjal,Pusa Purple Brinjal,
7,Goa,South Goa,Margao,Bakery,Bakery products,Brownie,Brownie,
7,Goa,South Goa,Margao,Dairy products,Dairy products,Butter,Butter,
7,Goa,South Goa,Margao,Meat,White Meat,Chicken,Chicken,
7,Goa,South Goa,Margao,Fruits,All season,Coconut,Indian Coconut,
7,Goa,South Goa,Margao,Grocery,Beverages,Coffee,Coffee,
7,Goa,South Goa,Margao,Bakery,Bakery products,Cookies,Cookies,
7,Goa,South Goa,Margao,Flowers,White flowers,Jasmine,Coral Jasmine,
7,Goa,South Goa,Margao,Bakery,Bakery products,Cup-cakes,Cup-cakes,
7,Goa,South Goa,Margao,Flowers,Purple flowers,Orchid,Foxtail Orchid,
7,Goa,South Goa,Margao,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt,
7,Goa,South Goa,Margao,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
7,Goa,South Goa,Margao,Fish,Seawater,Mackerel,King Mackerel,
7,Goa,South Goa,Margao,Vegetables,Seasonal,Okra,Lady finger,
7,Goa,South Goa,Margao,Dairy products,Dairy products,Milk,Liquid milk,
7,Goa,South Goa,Margao,Fish,Seawater,Lobster,Lobster,
7,Goa,South Goa,Margao,Fruits,Seasonal,Mango,Alphonso Mango,
7,Goa,South Goa,Margao,Vegetables,Melons,Pumpkin,Pumpkin,
7,Goa,South Goa,Margao,Grocery,Household items,Rice,Jyoti Rice,
7,Goa,South Goa,Margao,Fruits,Seasonal,Tamarind,Sweet tamarind,
7,Goa,South Goa,Margao,Grocery,Household items,Wheat,Wheat,
7,Goa,North Goa,Panaji,Meat,Red Meat,Beef,Beef,
7,Goa,North Goa,Panaji,Bakery,Bakery products,Bread,Bread,
7,Goa,North Goa,Panaji,Vegetables,All season,Brinjal,Pusa Anmol Brinjal,
7,Goa,North Goa,Panaji,Bakery,Bakery products,Cakes,Cakes,
7,Goa,North Goa,Panaji,Vegetables,All season,Chillies,Bell pepper,
7,Goa,North Goa,Panaji,Fruits,All season,Coconut,Indian Coconut,
7,Goa,North Goa,Panaji,Bakery,Bakery products,Cookies,Cookies,
7,Goa,North Goa,Panaji,Flowers,White flowers,Jasmine,Crepe Jasmine,
7,Goa,North Goa,Panaji,Vegetables,All season,Cucumber,Chandrasankar Cucumber,
7,Goa,North Goa,Panaji,Dairy products,Dairy products,Curd,Dahi,
7,Goa,North Goa,Panaji,Grocery,Household items,Dal,Masoor Dal,
7,Goa,North Goa,Panaji,Flowers,Orange flowers,Marigold,French Marigold,
7,Goa,North Goa,Panaji,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
7,Goa,North Goa,Panaji,Fruits,Seasonal,Jackfruit,Honey Gold Jackfruit,
7,Goa,North Goa,Panaji,Fish,Seawater,Mackerel,King Mackerel,
7,Goa,North Goa,Panaji,Vegetables,Seasonal,Okra,Lady finger,
7,Goa,North Goa,Panaji,Dairy products,Dairy products,Milk,Liquid milk,
7,Goa,North Goa,Panaji,Meat,Red Meat,Mutton,Mutton,
7,Goa,North Goa,Panaji,Dairy products,Dairy products,Paneer,Paneer,
7,Goa,North Goa,Panaji,Fruits,Seasonal,Pomegranate,Pomegranate,
7,Goa,North Goa,Panaji,Fish,Seawater,Pomfret,Pomfret,
7,Goa,North Goa,Panaji,Fish,Seawater,Prawns,Prawns,
7,Goa,North Goa,Panaji,Grocery,Household items,Rice,Basmati Rice,
7,Goa,North Goa,Panaji,Fruits,Seasonal,Tamarind,Sweet tamarind,
7,Goa,North Goa,Panaji,Grocery,Beverages,Tea,Tea,
8,Gujarat,Ahmedabad,Ahmedabad,Fruits,All season,Banana,Cavendish Banana,
8,Gujarat,Ahmedabad,Ahmedabad,Vegetables,Seasonal,Beans,French Beans,
8,Gujarat,Ahmedabad,Ahmedabad,Bakery,Bakery products,Bread,Bread,
8,Gujarat,Ahmedabad,Ahmedabad,Vegetables,All season,Brinjal,Pusa Purple Brinjal,
8,Gujarat,Ahmedabad,Ahmedabad,Bakery,Bakery products,Cookies,Cookies,
8,Gujarat,Ahmedabad,Ahmedabad,Dairy products,Dairy products,Curd,Dahi,
8,Gujarat,Ahmedabad,Ahmedabad,Grocery,Household items,Dal,Masoor Dal,
8,Gujarat,Ahmedabad,Ahmedabad,Dairy products,Dairy products,Ghee,Pure Ghee,
8,Gujarat,Ahmedabad,Ahmedabad,Flowers,Pink flowers,Lotus,Indian Lotus,
8,Gujarat,Ahmedabad,Ahmedabad,Fruits,Seasonal,Dragon Fruit,Kamalam,
8,Gujarat,Ahmedabad,Ahmedabad,Fish,Seawater,Lobster,Lobster,
8,Gujarat,Ahmedabad,Ahmedabad,Fruits,Seasonal,Mango,Alphonso Mango,
8,Gujarat,Ahmedabad,Ahmedabad,Dairy products,Dairy products,Paneer,Paneer,
8,Gujarat,Ahmedabad,Ahmedabad,Vegetables,All season,Potato,Kufri Sinduri Potato,
8,Gujarat,Ahmedabad,Ahmedabad,Grocery,Beverages,Tea,Tea,
8,Gujarat,Ahmedabad,Ahmedabad,Grocery,Household items,Wheat,Wheat,
8,Gujarat,Gandhinagar,Gandhinagar,Bakery,Bakery products,Bread,Bread,
8,Gujarat,Gandhinagar,Gandhinagar,Dairy products,Dairy products,Butter,Butter,
8,Gujarat,Gandhinagar,Gandhinagar,Bakery,Bakery products,Cakes,Cakes,
8,Gujarat,Gandhinagar,Gandhinagar,Meat,White Meat,Chicken,Chicken,
8,Gujarat,Gandhinagar,Gandhinagar,Fruits,All season,Coconut,Indian Coconut,
8,Gujarat,Gandhinagar,Gandhinagar,Grocery,Household items,Dal,Moong Dal,
8,Gujarat,Gandhinagar,Gandhinagar,Meat,White Meat,Duck,Duck,
8,Gujarat,Gandhinagar,Gandhinagar,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
8,Gujarat,Gandhinagar,Gandhinagar,Dairy products,Dairy products,Milk,Liquid milk,
8,Gujarat,Gandhinagar,Gandhinagar,Fruits,Seasonal,Mango,Kesar Mango,
8,Gujarat,Gandhinagar,Gandhinagar,Vegetables,All season,Onion,Pusa Ratnar Onion,
8,Gujarat,Gandhinagar,Gandhinagar,Fruits,Seasonal,Papaya,Pusa Delicious Papaya,
8,Gujarat,Gandhinagar,Gandhinagar,Flowers,Pink flowers,Water Lily,Pink water Lily,
8,Gujarat,Gandhinagar,Gandhinagar,Vegetables,All season,Potato,Kufri Sinduri Potato,
8,Gujarat,Gandhinagar,Gandhinagar,Grocery,Household items,Rice,Basmati Rice,
8,Gujarat,Gandhinagar,Gandhinagar,Fish,Seawater,Shrimp,Shrimp,
8,Gujarat,Gandhinagar,Gandhinagar,Grocery,Beverages,Tea,Tea,
8,Gujarat,Gandhinagar,Gandhinagar,Vegetables,Seasonal,Tomato,Rosada Tomato,
8,Gujarat,Rajkot,Rajkot,Fruits,All season,Banana,Cavendish Banana,
8,Gujarat,Rajkot,Rajkot,Vegetables,Seasonal,Beans,French Beans,
8,Gujarat,Rajkot,Rajkot,Vegetables,All season,Chillies,Jwala Chilli,
8,Gujarat,Rajkot,Rajkot,Bakery,Bakery products,Cookies,Cookies,
8,Gujarat,Rajkot,Rajkot,Grocery,Household items,Dal,Urad Dal,
